epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.24154511094093323,,49,,,,
0,0.3453553318977356,,99,,,,
,,0.42859020829200745,0.0,,,0.42859020829200745,1.1719690561294556
,,,0.0,0.3245188593864441,1.2894141674041748,,
1,0.5938518047332764,,149,,,,
1,0.5319324731826782,,199,,,,
,,0.5745295882225037,1.0,,,0.5745295882225037,0.9769411683082581
,,,1.0,0.5294645428657532,1.0554919242858887,,
2,0.5656635165214539,,249,,,,
2,0.6093937754631042,,299,,,,
,,0.5977742671966553,2.0,,,0.5977742671966553,0.9012752175331116
,,,2.0,0.5965451598167419,0.917474091053009,,
3,0.6603963971138,,349,,,,
3,0.6605272889137268,,399,,,,
,,0.6270602941513062,3.0,,,0.6270602941513062,0.8698002696037292
,,,3.0,0.6385514736175537,0.8456266522407532,,
4,0.6775760054588318,,449,,,,
4,0.663960337638855,,499,,,,
4,0.6158297657966614,,549,,,,
,,0.635841965675354,4.0,,,0.635841965675354,0.8251206278800964
,,,4.0,0.6666929125785828,0.7797690629959106,,
5,0.6521786451339722,,599,,,,
5,0.6560554504394531,,649,,,,
,,0.6531319618225098,5.0,,,0.6531319618225098,0.7994920611381531
,,,5.0,0.6929845213890076,0.7302234768867493,,
6,0.7933615446090698,,699,,,,
6,0.7368420958518982,,749,,,,
,,0.6630070209503174,6.0,,,0.6630070209503174,0.7968214750289917
,,,6.0,0.7220858931541443,0.6762256026268005,,
7,0.6707720160484314,,799,,,,
7,0.7275563478469849,,849,,,,
,,0.6684890389442444,7.0,,,0.6684890389442444,0.7987105846405029
,,,7.0,0.731347918510437,0.6384774446487427,,
8,0.7585488557815552,,899,,,,
8,0.7184118032455444,,949,,,,
,,0.6755749583244324,8.0,,,0.6755749583244324,0.7814075946807861
,,,8.0,0.7512007355690002,0.5956345796585083,,
9,0.7663975954055786,,999,,,,
9,0.7817493677139282,,1049,,,,
9,0.8141666650772095,,1099,,,,
,,0.6886983513832092,9.0,,,0.6886983513832092,0.783769965171814
,,,9.0,0.7799931168556213,0.5403473973274231,,
