epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.23333333432674408,,49,,,,
0,0.35606467723846436,,99,,,,
,,0.3419455885887146,0.0,,,0.3419455885887146,1.295127511024475
,,,0.0,0.2770424783229828,1.3217695951461792,,
1,0.45383453369140625,,149,,,,
1,0.46671104431152344,,199,,,,
,,0.4952361583709717,1.0,,,0.4952361583709717,1.0907772779464722
,,,1.0,0.44205015897750854,1.1739007234573364,,
2,0.4959365129470825,,249,,,,
2,0.5773258805274963,,299,,,,
,,0.5254486203193665,2.0,,,0.5254486203193665,1.0060887336730957
,,,2.0,0.5342541933059692,1.0312187671661377,,
3,0.5807309150695801,,349,,,,
3,0.5981833934783936,,399,,,,
,,0.5581814050674438,3.0,,,0.5581814050674438,0.9638107419013977
,,,3.0,0.5751421451568604,0.9528045058250427,,
4,0.5692805051803589,,449,,,,
4,0.6220639944076538,,499,,,,
4,0.5858870148658752,,549,,,,
,,0.5838956832885742,4.0,,,0.5838956832885742,0.9216731190681458
,,,4.0,0.6087638735771179,0.8948932886123657,,
5,0.563762366771698,,599,,,,
5,0.6423330903053284,,649,,,,
,,0.5854450464248657,5.0,,,0.5854450464248657,0.9674014449119568
,,,5.0,0.6299692392349243,0.8424797654151917,,
6,0.6716169118881226,,699,,,,
6,0.6275646686553955,,749,,,,
,,0.6257022023200989,6.0,,,0.6257022023200989,0.8611257672309875
,,,6.0,0.6506643891334534,0.8077980279922485,,
7,0.6416552066802979,,799,,,,
7,0.6675949096679688,,849,,,,
,,0.6132293343544006,7.0,,,0.6132293343544006,0.8989982604980469
,,,7.0,0.6730990409851074,0.7616522312164307,,
8,0.670944094657898,,899,,,,
8,0.6801698207855225,,949,,,,
,,0.6252495646476746,8.0,,,0.6252495646476746,0.892673671245575
,,,8.0,0.694428026676178,0.720983624458313,,
9,0.7144165635108948,,999,,,,
9,0.8240704536437988,,1049,,,,
9,0.6350893378257751,,1099,,,,
,,0.6320946216583252,9.0,,,0.6320946216583252,0.8936980366706848
,,,9.0,0.7113471627235413,0.683002233505249,,
