epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.3961653709411621,,49,,,,
0,0.5327895283699036,,99,,,,
,,0.5485919117927551,0.0,,,0.5485919117927551,1.0097081661224365
,,,0.0,0.44021376967430115,1.1617416143417358,,
1,0.6145429015159607,,149,,,,
1,0.5913561582565308,,199,,,,
,,0.6210049390792847,1.0,,,0.6210049390792847,0.9030987024307251
,,,1.0,0.5933816432952881,0.9262900352478027,,
2,0.5476158261299133,,249,,,,
2,0.68552565574646,,299,,,,
,,0.650134801864624,2.0,,,0.650134801864624,0.839651882648468
,,,2.0,0.6531264781951904,0.8054016828536987,,
3,0.7239252924919128,,349,,,,
3,0.7267687320709229,,399,,,,
,,0.6560485363006592,3.0,,,0.6560485363006592,0.8383558392524719
,,,3.0,0.6971151828765869,0.7166268229484558,,
4,0.750511884689331,,449,,,,
4,0.7588353753089905,,499,,,,
4,0.6648373603820801,,549,,,,
,,0.6637563109397888,4.0,,,0.6637563109397888,0.8176203370094299
,,,4.0,0.7386305332183838,0.6306595206260681,,
5,0.8140326142311096,,599,,,,
5,0.7903610467910767,,649,,,,
,,0.6663941144943237,5.0,,,0.6663941144943237,0.844213604927063
,,,5.0,0.7717183828353882,0.5494797825813293,,
6,0.8523302674293518,,699,,,,
6,0.7767601013183594,,749,,,,
,,0.6726781725883484,6.0,,,0.6726781725883484,0.9026982188224792
,,,6.0,0.8172387480735779,0.456988126039505,,
7,0.8191835284233093,,799,,,,
7,0.8043700456619263,,849,,,,
,,0.6640868186950684,7.0,,,0.6640868186950684,0.9572505354881287
,,,7.0,0.8480139374732971,0.3813929557800293,,
8,0.8875939249992371,,899,,,,
8,0.9111669063568115,,949,,,,
,,0.6633010506629944,8.0,,,0.6633010506629944,1.0210784673690796
,,,8.0,0.8884512186050415,0.2915915846824646,,
9,0.964102566242218,,999,,,,
9,0.9270696640014648,,1049,,,,
9,0.8984434604644775,,1099,,,,
,,0.6541132926940918,9.0,,,0.6541132926940918,1.1642073392868042
,,,9.0,0.918466329574585,0.2189144492149353,,
