epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.35843950510025024,,49,,,,
0,0.4680059552192688,,99,,,,
,,0.4751962423324585,0.0,,,0.4751962423324585,1.1404311656951904
,,,0.0,0.3554205596446991,1.2582887411117554,,
1,0.4989222288131714,,149,,,,
1,0.5214080810546875,,199,,,,
,,0.5442110896110535,1.0,,,0.5442110896110535,1.0521106719970703
,,,1.0,0.5383807420730591,1.0310227870941162,,
2,0.6157082319259644,,249,,,,
2,0.6254870295524597,,299,,,,
,,0.5580958127975464,2.0,,,0.5580958127975464,1.0204917192459106
,,,2.0,0.5983527898788452,0.906057596206665,,
3,0.6609256863594055,,349,,,,
3,0.6702380776405334,,399,,,,
,,0.4869116544723511,3.0,,,0.4869116544723511,1.1924277544021606
,,,3.0,0.6454891562461853,0.8229668736457825,,
4,0.657531201839447,,449,,,,
4,0.7824698686599731,,499,,,,
4,0.7303981781005859,,549,,,,
,,0.6156728863716125,4.0,,,0.6156728863716125,0.9309659600257874
,,,4.0,0.6807016134262085,0.7521983981132507,,
5,0.7122253179550171,,599,,,,
5,0.7645635008811951,,649,,,,
,,0.6528805494308472,5.0,,,0.6528805494308472,0.8560538291931152
,,,5.0,0.718696653842926,0.6729174256324768,,
6,0.6513772010803223,,699,,,,
6,0.24500000476837158,,749,,,,
,,0.23565582931041718,6.0,,,0.23565582931041718,2.7190046310424805
,,,6.0,0.46823394298553467,2.4002904891967773,,
7,0.29325175285339355,,799,,,,
7,0.2548329830169678,,849,,,,
,,0.31374433636665344,7.0,,,0.31374433636665344,1.710597276687622
,,,7.0,0.2803162634372711,2.047147512435913,,
8,0.21250000596046448,,899,,,,
8,0.30957043170928955,,949,,,,
,,0.2942015528678894,8.0,,,0.2942015528678894,2.7550899982452393
,,,8.0,0.28774693608283997,1.717511534690857,,
9,0.3361111283302307,,999,,,,
9,0.2936508059501648,,1049,,,,
9,0.3213497996330261,,1099,,,,
,,0.34366747736930847,9.0,,,0.34366747736930847,1.4474337100982666
,,,9.0,0.3042994737625122,1.6038066148757935,,
