epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.25,,49,,,,
0,0.25,,99,,,,
,,0.25,0.0,,,0.25,1.3450206518173218
,,,0.0,0.25,1.3623311519622803,,
1,0.25,,149,,,,
1,0.25,,199,,,,
,,0.2656928598880768,1.0,,,0.2656928598880768,1.3106070756912231
,,,1.0,0.25477346777915955,1.3348573446273804,,
2,0.27941685914993286,,249,,,,
2,0.31207913160324097,,299,,,,
,,0.38665035367012024,2.0,,,0.38665035367012024,1.2690099477767944
,,,2.0,0.3009549379348755,1.3003796339035034,,
3,0.37640613317489624,,349,,,,
3,0.4396621882915497,,399,,,,
,,0.4293287396430969,3.0,,,0.4293287396430969,1.1930278539657593
,,,3.0,0.4121403098106384,1.2198293209075928,,
4,0.43965721130371094,,449,,,,
4,0.4920627474784851,,499,,,,
4,0.4471057057380676,,549,,,,
,,0.44876256585121155,4.0,,,0.44876256585121155,1.1643626689910889
,,,4.0,0.4468304216861725,1.1771794557571411,,
5,0.4317096471786499,,599,,,,
5,0.4406401813030243,,649,,,,
,,0.44074907898902893,5.0,,,0.44074907898902893,1.144347906112671
,,,5.0,0.4767944812774658,1.130125641822815,,
6,0.5117350816726685,,699,,,,
6,0.5197793841362,,749,,,,
,,0.479117214679718,6.0,,,0.479117214679718,1.0971214771270752
,,,6.0,0.5084913372993469,1.086293339729309,,
7,0.5382610559463501,,799,,,,
7,0.5424182415008545,,849,,,,
,,0.5028055906295776,7.0,,,0.5028055906295776,1.057559847831726
,,,7.0,0.5362728238105774,1.041629672050476,,
8,0.4972040355205536,,899,,,,
8,0.553781270980835,,949,,,,
,,0.5327109098434448,8.0,,,0.5327109098434448,1.030043601989746
,,,8.0,0.5621761679649353,0.9929805994033813,,
9,0.5313135385513306,,999,,,,
9,0.6277923583984375,,1049,,,,
9,0.5940476059913635,,1099,,,,
,,0.5437379479408264,9.0,,,0.5437379479408264,1.014711856842041
,,,9.0,0.5817238688468933,0.9513791799545288,,
