epoch,hp/train_acc,hp/val_acc,step,train_acc,train_loss,val_acc,val_loss
0,0.25,,49,,,,
0,0.25,,99,,,,
,,0.25,0.0,,,0.25,1.3366103172302246
,,,0.0,0.24956421554088593,1.3490391969680786,,
1,0.255594402551651,,149,,,,
1,0.29034391045570374,,199,,,,
,,0.3379285931587219,1.0,,,0.3379285931587219,1.3100885152816772
,,,1.0,0.282601535320282,1.3120046854019165,,
2,0.36517858505249023,,249,,,,
2,0.35480788350105286,,299,,,,
,,0.3477892577648163,2.0,,,0.3477892577648163,1.2947542667388916
,,,2.0,0.37425485253334045,1.2603802680969238,,
3,0.49243274331092834,,349,,,,
3,0.4843968152999878,,399,,,,
,,0.45222654938697815,3.0,,,0.45222654938697815,1.1863315105438232
,,,3.0,0.4351140260696411,1.1876299381256104,,
4,0.5160753130912781,,449,,,,
4,0.5309486389160156,,499,,,,
4,0.5309574604034424,,549,,,,
,,0.5003931522369385,4.0,,,0.5003931522369385,1.098724365234375
,,,4.0,0.48176389932632446,1.125321865081787,,
5,0.5327179431915283,,599,,,,
5,0.4832279086112976,,649,,,,
,,0.5401239991188049,5.0,,,0.5401239991188049,1.0674550533294678
,,,5.0,0.526708722114563,1.0527896881103516,,
6,0.5159465670585632,,699,,,,
6,0.5832070708274841,,749,,,,
,,0.5156082510948181,6.0,,,0.5156082510948181,1.0507258176803589
,,,6.0,0.5554867386817932,1.0013962984085083,,
7,0.5685638189315796,,799,,,,
7,0.6394736766815186,,849,,,,
,,0.5485469698905945,7.0,,,0.5485469698905945,1.0103709697723389
,,,7.0,0.5781748294830322,0.9544736742973328,,
8,0.5278944969177246,,899,,,,
8,0.6401838660240173,,949,,,,
,,0.529798686504364,8.0,,,0.529798686504364,1.027013897895813
,,,8.0,0.5907731056213379,0.9217299818992615,,
9,0.5415470600128174,,999,,,,
9,0.6293074488639832,,1049,,,,
9,0.6276498436927795,,1099,,,,
,,0.574983537197113,9.0,,,0.574983537197113,0.9410957098007202
,,,9.0,0.6094943284988403,0.8852108120918274,,
